,title,artist,id,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,duration_ms,label
2492,Demon Days,Gorillaz,2k6hpKTyubRVOmQR11ViY3,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,0.499,0.637,2,-9.035,1,0.0401,0.0265,0.228,0.226,0.103,125.198,spotify:track:2k6hpKTyubRVOmQR11ViY3,https://api.spotify.com/v1/tracks/2k6hpKTyubRVOmQR11ViY3,268400,nothot
2493,Angel De Orión,Antonio Vega,1EvZtQqTeCTfYGx5hq6d5Q,https://open.spotify.com/artist/0r4YtlmJPQk1xhiVKHuPeF,0.642,0.666,0,-6.218,1,0.0313,0.62,0.00293,0.19,0.85,130.002,spotify:track:1EvZtQqTeCTfYGx5hq6d5Q,https://api.spotify.com/v1/tracks/1EvZtQqTeCTfYGx5hq6d5Q,200480,nothot
2494,Crazier,Taylor Swift,5vyxXfD5gLlyPxGZMEjtmd,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,0.452,0.544,4,-5.423,1,0.0277,0.0631,5.33e-06,0.104,0.158,133.042,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/tracks/5vyxXfD5gLlyPxGZMEjtmd,191947,nothot
2495,Play On,Carrie Underwood,64gSI0a3uwnZW6oMVPlqfa,https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj,0.367,0.668,4,-3.08,1,0.0399,0.12,0,0.055,0.312,181.943,spotify:track:64gSI0a3uwnZW6oMVPlqfa,https://api.spotify.com/v1/tracks/64gSI0a3uwnZW6oMVPlqfa,221387,nothot
2496,Rich Kid Blues,The Raconteurs,6lzBAJmOp9dWJRrVvsU0T6,https://open.spotify.com/artist/4wo1267SJuUfHgasdlfNfc,0.301,0.755,7,-5.03,1,0.0469,0.0154,0.000106,0.131,0.0677,99.176,spotify:track:6lzBAJmOp9dWJRrVvsU0T6,https://api.spotify.com/v1/tracks/6lzBAJmOp9dWJRrVvsU0T6,274267,nothot
2497,The Power of Love,Frankie Goes To Hollywood,1GbyYL0B0Mjn3kSbrEwKKI,https://open.spotify.com/artist/1mZu3rO7qSD09GdDpePHhY,0.46,0.162,5,-17.142,0,0.0335,0.376,1.25e-05,0.181,0.102,122.767,spotify:track:1GbyYL0B0Mjn3kSbrEwKKI,https://api.spotify.com/v1/tracks/1GbyYL0B0Mjn3kSbrEwKKI,332507,nothot
2498,Tonight,Jonas Brothers,7xZa00kpFR3r7UqeczbVPE,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,0.464,0.954,4,-4.536,1,0.083,0.000528,3.18e-05,0.313,0.758,155.899,spotify:track:7xZa00kpFR3r7UqeczbVPE,https://api.spotify.com/v1/tracks/7xZa00kpFR3r7UqeczbVPE,209707,nothot
2499,Si Te Contara,Ibrahim Ferrer,1mhSd1SVwfDCaRIEqHDHqk,https://open.spotify.com/artist/5dss7E1Ph0KxuF1ULfAx4D,0.398,0.246,2,-12.652,0,0.046,0.794,0.00034,0.147,0.529,185.848,spotify:track:1mhSd1SVwfDCaRIEqHDHqk,https://api.spotify.com/v1/tracks/1mhSd1SVwfDCaRIEqHDHqk,199573,nothot
2500,Thanks Vision,Toro Y Moi,616Hl1f2qy2FG7WDlNze1K,https://open.spotify.com/artist/6O4EGCCb6DoIiR6B1QCQgp,0.557,0.769,1,-6.433,1,0.283,0.133,0.000193,0.133,0.511,92.099,spotify:track:616Hl1f2qy2FG7WDlNze1K,https://api.spotify.com/v1/tracks/616Hl1f2qy2FG7WDlNze1K,224387,nothot
2501,Sin Coro,Calle 13,4cN1PhHsmkPvQ7RtG1VOPy,https://open.spotify.com/artist/0yNSzH5nZmHzeE2xn6Xshb,0.673,0.8,9,-6.275,1,0.299,0.0766,0,0.0489,0.547,163.931,spotify:track:4cN1PhHsmkPvQ7RtG1VOPy,https://api.spotify.com/v1/tracks/4cN1PhHsmkPvQ7RtG1VOPy,228733,nothot
2502,Destined For Great Things,"Nick Cave, Warren Ellis",06bQDJZxx9emm03474fgJE,https://open.spotify.com/artist/1RM5gp0RFfjpJhCYFPB30p,0.0688,0.0825,2,-17.919,0,0.0388,0.845,0.961,0.0832,0.0728,64.855,spotify:track:06bQDJZxx9emm03474fgJE,https://api.spotify.com/v1/tracks/06bQDJZxx9emm03474fgJE,145960,nothot
2503,Im Still Breathing,Katy Perry,3DaNAC9EE3VDWE4eV5gJST,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,0.457,0.689,5,-5.408,1,0.0883,0.0679,0,0.114,0.669,179.783,spotify:track:3DaNAC9EE3VDWE4eV5gJST,https://api.spotify.com/v1/tracks/3DaNAC9EE3VDWE4eV5gJST,228693,nothot
2504,Suspicious Minds,Elvis Presley,1H5IfYyIIAlgDX8zguUzns,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,261280,nothot
2505,Hello,Lionel Richie,6HMvJcdw6qLsyV1b5x29sa,https://open.spotify.com/artist/3gMaNLQm7D9MornNILzdSl,0.424,0.222,9,-15.053,0,0.0391,0.646,0,0.148,0.0606,61.648,spotify:track:6HMvJcdw6qLsyV1b5x29sa,https://api.spotify.com/v1/tracks/6HMvJcdw6qLsyV1b5x29sa,246933,nothot
2506,If You Find Yourself Caught In Love,"Belle, Sebastian",71k3RrF9TYE6lu5jvxH5Yf,https://open.spotify.com/artist/4I2BJf80C0skQpp1sQmA0h,0.439,0.79,2,-7.063,1,0.0558,0.587,0,0.119,0.41,136.091,spotify:track:71k3RrF9TYE6lu5jvxH5Yf,https://api.spotify.com/v1/tracks/71k3RrF9TYE6lu5jvxH5Yf,255867,nothot
2507,Dont Upset The Rhythm (Go Baby Go),Noisettes,6Pfp47eUtnj2D1LMMtmDne,https://open.spotify.com/artist/6oX4tx055oEFYM3ahDTyOD,0.691,0.876,6,-3.953,1,0.0378,0.013,0.00483,0.0655,0.658,120.272,spotify:track:6Pfp47eUtnj2D1LMMtmDne,https://api.spotify.com/v1/tracks/6Pfp47eUtnj2D1LMMtmDne,228787,nothot
2508,I Have Seen,Zero 7,5mCo4K10tQf80jq6qHUqSQ,https://open.spotify.com/artist/14H7ag1wpQOsPPQJOD6Dqr,0.488,0.68,8,-8.414,1,0.0308,0.00786,0.551,0.192,0.761,158.065,spotify:track:5mCo4K10tQf80jq6qHUqSQ,https://api.spotify.com/v1/tracks/5mCo4K10tQf80jq6qHUqSQ,304733,nothot
2509,White Knuckles,Five Finger Death Punch,0L7n1R57CdEhpGAU3Ivase,https://open.spotify.com/artist/5t28BP42x2axFnqOOMg3CM,0.481,0.98,11,-3.912,1,0.21,1.86e-05,1.8e-06,0.246,0.0807,145.059,spotify:track:0L7n1R57CdEhpGAU3Ivase,https://api.spotify.com/v1/tracks/0L7n1R57CdEhpGAU3Ivase,249973,nothot
2510,Brokenheartsville,Joe Nichols,0WB48shl2wAH4KqyQkQ8nJ,https://open.spotify.com/artist/4aJTB79uwT4sP0Nb8QGWHc,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,spotify:track:0WB48shl2wAH4KqyQkQ8nJ,https://api.spotify.com/v1/tracks/0WB48shl2wAH4KqyQkQ8nJ,230360,nothot
2511,Bella,"Angus, Julia Stone",2cVh3AsqpB07VU3oMomk4i,https://open.spotify.com/artist/4tvKz56Tr39bkhcQUTO0Xr,0.491,0.541,10,-16.994,1,0.0416,0.755,0.0208,0.11,0.406,101.184,spotify:track:2cVh3AsqpB07VU3oMomk4i,https://api.spotify.com/v1/tracks/2cVh3AsqpB07VU3oMomk4i,244827,nothot
2512,Never Enough,Five Finger Death Punch,3v95MyscKq1J6zdt2NFTgp,https://open.spotify.com/artist/5t28BP42x2axFnqOOMg3CM,0.535,0.967,7,-4.138,1,0.127,0.000633,0,0.241,0.254,126.092,spotify:track:3v95MyscKq1J6zdt2NFTgp,https://api.spotify.com/v1/tracks/3v95MyscKq1J6zdt2NFTgp,209373,nothot
2513,Thriller,Michael Jackson,3S2R0EVwBSAVMd5UMgKTL0,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,spotify:track:3S2R0EVwBSAVMd5UMgKTL0,https://api.spotify.com/v1/tracks/3S2R0EVwBSAVMd5UMgKTL0,357267,nothot
2514,The Good Song,Tonéx,3tDQW8FefgPLSe0fWR22wU,https://open.spotify.com/artist/5kCUi6SWpesUXTdMVdTUqs,0.716,0.771,5,-4.523,0,0.172,0.166,0,0.121,0.732,86.891,spotify:track:3tDQW8FefgPLSe0fWR22wU,https://api.spotify.com/v1/tracks/3tDQW8FefgPLSe0fWR22wU,296320,nothot
2515,Voy A Pasarmelo Bien,Hombres G,78FJd3BMjDQCA1Hh2QfKqS,https://open.spotify.com/artist/60uh2KYYSCqAgJNxcU4DA0,0.663,0.84,0,-5.122,1,0.0434,0.0436,6.31e-06,0.0491,0.828,148.018,spotify:track:78FJd3BMjDQCA1Hh2QfKqS,https://api.spotify.com/v1/tracks/78FJd3BMjDQCA1Hh2QfKqS,235467,nothot
2516,Corrido de Boxeo,Ry Cooder,3v9d3mqrggioOlEqa8niBS,https://open.spotify.com/artist/1CPwHx5lgVxv0rfcp7UXLx,0.611,0.315,5,-14.903,1,0.0376,0.622,0,0.0937,0.651,75.156,spotify:track:3v9d3mqrggioOlEqa8niBS,https://api.spotify.com/v1/tracks/3v9d3mqrggioOlEqa8niBS,201560,nothot
2517,Yes,LMFAO,0Rdfu7NQubmGmYz90usRCU,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,0.73,0.9,7,-3.339,0,0.052,0.0761,0,0.238,0.896,128.083,spotify:track:0Rdfu7NQubmGmYz90usRCU,https://api.spotify.com/v1/tracks/0Rdfu7NQubmGmYz90usRCU,183693,nothot
2518,Crosses,José González,2bdh8ALxBeuvpnuoh37BDn,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI,0.666,0.369,11,-9.945,0,0.0295,0.895,0.0268,0.102,0.318,134.633,spotify:track:2bdh8ALxBeuvpnuoh37BDn,https://api.spotify.com/v1/tracks/2bdh8ALxBeuvpnuoh37BDn,161840,nothot
2519,Constellations,Jack Johnson,3deZQXBY8CJFbrTc2PbU34,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,0.705,0.316,1,-12.64,1,0.0355,0.468,4.25e-05,0.117,0.443,122.012,spotify:track:3deZQXBY8CJFbrTc2PbU34,https://api.spotify.com/v1/tracks/3deZQXBY8CJFbrTc2PbU34,201640,nothot
2520,Mirando,Ratatat,6bQ5VCQIhuvUawKKXmjNEO,https://open.spotify.com/artist/57dN52uHvrHOxijzpIgu3E,0.586,0.817,5,-5.271,0,0.26,0.0281,0.449,0.365,0.854,179.873,spotify:track:6bQ5VCQIhuvUawKKXmjNEO,https://api.spotify.com/v1/tracks/6bQ5VCQIhuvUawKKXmjNEO,232147,nothot
2521,Arcade Robot,Boys Noize,2GstzWPr4VvXgGv2NdWmw7,https://open.spotify.com/artist/62k5LKMhymqlDNo2DWOvvv,0.642,0.57,2,-6.999,1,0.374,0.00702,0.000132,0.505,0.667,128.088,spotify:track:2GstzWPr4VvXgGv2NdWmw7,https://api.spotify.com/v1/tracks/2GstzWPr4VvXgGv2NdWmw7,254413,nothot
2522,Annes Song,Faith No More,3q1xhiSDAudeemKV9F0TEH,https://open.spotify.com/artist/6GbCJZrI318Ybm8mY36Of5,0.716,0.887,11,-7.085,0,0.0597,0.0849,0.00522,0.34,0.586,120.501,spotify:track:3q1xhiSDAudeemKV9F0TEH,https://api.spotify.com/v1/tracks/3q1xhiSDAudeemKV9F0TEH,286159,nothot
2523,The Moan,The Black Keys,7jmWFsmGP4tUv9kK6CLhGN,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.224,0.97,9,-3.102,0,0.0608,0.351,0.793,0.223,0.409,97.406,spotify:track:7jmWFsmGP4tUv9kK6CLhGN,https://api.spotify.com/v1/tracks/7jmWFsmGP4tUv9kK6CLhGN,225440,nothot
2524,Broken,Gorillaz,3THFKx88trZuOFlssVLJ5G,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,0.493,0.918,0,-4.618,1,0.034,0.00452,0.0858,0.427,0.703,158.897,spotify:track:3THFKx88trZuOFlssVLJ5G,https://api.spotify.com/v1/tracks/3THFKx88trZuOFlssVLJ5G,197053,nothot
2525,Too Close,Next,5IFCyWplye09HytIP80RCF,https://open.spotify.com/artist/2MGT7CYlixSPxAnnkhLpaA,0.847,0.402,7,-9.952,1,0.0641,0.0118,0,0.283,0.752,99.693,spotify:track:5IFCyWplye09HytIP80RCF,https://api.spotify.com/v1/tracks/5IFCyWplye09HytIP80RCF,259440,nothot
2526,The Way Things Go,Octopus Project,3oQcTDaZQWVBoZhRw6neaA,https://open.spotify.com/artist/7EFRvnUHNLWOYVPg8AuI7o,0.499,0.881,2,-5.201,1,0.0354,6.48e-05,0.878,0.0984,0.272,129.511,spotify:track:3oQcTDaZQWVBoZhRw6neaA,https://api.spotify.com/v1/tracks/3oQcTDaZQWVBoZhRw6neaA,422160,nothot
2527,Get Innocuous!,LCD Soundsystem,0Ct2XTT4UBt9Y196i0Ido2,https://open.spotify.com/artist/066X20Nz7iquqkkCW6Jxy6,0.696,0.963,2,-6.625,0,0.0398,0.0105,0.857,0.0872,0.574,118.01,spotify:track:0Ct2XTT4UBt9Y196i0Ido2,https://api.spotify.com/v1/tracks/0Ct2XTT4UBt9Y196i0Ido2,431520,nothot
2528,I Found A Reason,Cat Power,5Qzn59M5Q228urubQD9cES,https://open.spotify.com/artist/6G7OerKc3eBO9sVkRNopFC,0.484,0.0577,1,-11.965,1,0.0344,0.964,1.42e-06,0.154,0.459,103.293,spotify:track:5Qzn59M5Q228urubQD9cES,https://api.spotify.com/v1/tracks/5Qzn59M5Q228urubQD9cES,120800,nothot
2529,All Alone,Gorillaz,76Ug1q4l6rGwJ2ubV5wh3X,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,0.585,0.809,7,-7.837,1,0.125,0.00144,0.35,0.272,0.456,148.151,spotify:track:76Ug1q4l6rGwJ2ubV5wh3X,https://api.spotify.com/v1/tracks/76Ug1q4l6rGwJ2ubV5wh3X,213333,nothot
2530,Better in time,Leona Lewis,2iXBZ32Fz5VDCLeE0JIdX5,https://open.spotify.com/artist/5lKZWd6HiSCLfnDGrq9RAm,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,234173,nothot
2531,Heres A Quarter [Call Someone Who Cares],Travis Tritt,6BTCpaBTxlqGMOl0P6hvvX,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,0.648,0.572,7,-7.494,1,0.026,0.304,0,0.131,0.598,112.423,spotify:track:6BTCpaBTxlqGMOl0P6hvvX,https://api.spotify.com/v1/tracks/6BTCpaBTxlqGMOl0P6hvvX,152333,nothot
2532,"Skin Is, My",Andrew Bird,0Pqb6C58QR24g1Ce43PzTR,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,0.604,0.67,11,-7.689,0,0.0805,0.73,0.00239,0.105,0.599,158.05,spotify:track:0Pqb6C58QR24g1Ce43PzTR,https://api.spotify.com/v1/tracks/0Pqb6C58QR24g1Ce43PzTR,216893,nothot
2533,"So Long, Lonesome",Explosions In The Sky,01etzQv4bFBeE6E99a6xvc,https://open.spotify.com/artist/1uQWmt1OhuHGRKmZ2ZcL6p,0.433,0.358,6,-12.284,1,0.031,0.747,0.514,0.0689,0.0426,104.972,spotify:track:01etzQv4bFBeE6E99a6xvc,https://api.spotify.com/v1/tracks/01etzQv4bFBeE6E99a6xvc,220373,nothot
2534,Represent,Orishas,1ZYq2RVDEht5fuLUomK03I,https://open.spotify.com/artist/2gKYxTUOqw9aPt7ljMwSHT,0.864,0.643,6,-7.841,1,0.0675,0.149,7.03e-06,0.263,0.94,95.193,spotify:track:1ZYq2RVDEht5fuLUomK03I,https://api.spotify.com/v1/tracks/1ZYq2RVDEht5fuLUomK03I,226800,nothot
2535,Lovefool,The Cardigans,7aQjPecQdIuNd1sz3KCDhD,https://open.spotify.com/artist/1tqZaCwM57UFKjWoYwMLrw,0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,spotify:track:7aQjPecQdIuNd1sz3KCDhD,https://api.spotify.com/v1/tracks/7aQjPecQdIuNd1sz3KCDhD,193953,nothot
2536,Cherry Bomb,The Runaways,7cdnq45E9aP2XDStHg5vd7,https://open.spotify.com/artist/5eTq3PxbOh5vgeRXKNqPyV,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,spotify:track:7cdnq45E9aP2XDStHg5vd7,https://api.spotify.com/v1/tracks/7cdnq45E9aP2XDStHg5vd7,138707,nothot
2537,Sunday Bloody Sunday,U2,6C4LXC9UFH1IKiHYOp0BiJ,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,https://api.spotify.com/v1/tracks/6C4LXC9UFH1IKiHYOp0BiJ,279440,nothot
2538,Breathe Into Me,Red,0DLjcGTmH2NV9AjzecAGT6,https://open.spotify.com/artist/01crEa9G3pNpXZ5m7wuHOk,0.32,0.91,9,-5.321,1,0.114,0.000997,0,0.16,0.22,165.943,spotify:track:0DLjcGTmH2NV9AjzecAGT6,https://api.spotify.com/v1/tracks/0DLjcGTmH2NV9AjzecAGT6,214373,nothot
2539,Words,Train,1uRiJlZ5jqWQXzCQ2dronL,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,0.439,0.704,10,-2.69,1,0.0339,0.0362,0,0.17,0.55,156.072,spotify:track:1uRiJlZ5jqWQXzCQ2dronL,https://api.spotify.com/v1/tracks/1uRiJlZ5jqWQXzCQ2dronL,209680,nothot
2540,Work Me,The Black Keys,4S31xqzm7uNjjd0JCdaAGj,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,0.389,0.762,0,-5.45,0,0.0368,0.501,0.0159,0.123,0.583,143.433,spotify:track:4S31xqzm7uNjjd0JCdaAGj,https://api.spotify.com/v1/tracks/4S31xqzm7uNjjd0JCdaAGj,255973,nothot
2541,Effigy,Andrew Bird,7o7Sn2I4xDB7jiSS4YZ4Ms,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,0.418,0.274,3,-11.216,1,0.0357,0.884,0.00302,0.164,0.142,186.212,spotify:track:7o7Sn2I4xDB7jiSS4YZ4Ms,https://api.spotify.com/v1/tracks/7o7Sn2I4xDB7jiSS4YZ4Ms,306400,nothot
2542,High Speed,Coldplay,2DHgvPQD1jApRnT1DBZdrS,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,0.495,0.525,7,-9.342,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,spotify:track:2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/tracks/2DHgvPQD1jApRnT1DBZdrS,256467,nothot
2543,Dead alone,In Flames,7sYhRV2zKOPx9HsdRqfSKA,https://open.spotify.com/artist/57ylwQTnFnIhJh4nu4rxCs,0.502,0.992,10,-3.871,0,0.0714,4.16e-05,0.77,0.377,0.159,108.831,spotify:track:7sYhRV2zKOPx9HsdRqfSKA,https://api.spotify.com/v1/tracks/7sYhRV2zKOPx9HsdRqfSKA,222760,nothot
2544,Without Stars,Basshunter,26BwbBLanMRKq3e7UOjyHc,https://open.spotify.com/artist/37DdwREpvvQHmGLFEZ4h0Q,0.581,0.951,7,-4.299,1,0.0472,0.00847,0.0119,0.111,0.175,136.96,spotify:track:26BwbBLanMRKq3e7UOjyHc,https://api.spotify.com/v1/tracks/26BwbBLanMRKq3e7UOjyHc,229960,nothot
2545,In The Shadows,The Stranglers,6kCygOzGgimAR3mzp1Dgln,https://open.spotify.com/artist/0RUEHcBiENFEqxgicqS2ig,0.471,0.62,9,-12.181,1,0.059,0.00216,0.879,0.0811,0.527,131.25,spotify:track:6kCygOzGgimAR3mzp1Dgln,https://api.spotify.com/v1/tracks/6kCygOzGgimAR3mzp1Dgln,277827,nothot
2546,Lets Get It On,Marvin Gaye,39l1UORIhuHvUWfxG53tRZ,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,0.539,0.599,3,-10.638,1,0.0483,0.0375,0,0.0754,0.636,167.7,spotify:track:39l1UORIhuHvUWfxG53tRZ,https://api.spotify.com/v1/tracks/39l1UORIhuHvUWfxG53tRZ,290933,nothot
2547,Black and White,The String Cheese Incident,0fyNDiyXa80bVNlsVlXa9y,https://open.spotify.com/artist/7N3JfLDzzjXdPbsyco7X0l,0.489,0.743,5,-8.351,0,0.0663,0.0102,0.299,0.985,0.638,130.942,spotify:track:0fyNDiyXa80bVNlsVlXa9y,https://api.spotify.com/v1/tracks/0fyNDiyXa80bVNlsVlXa9y,702347,nothot
2548,Been A Son,Nirvana,4dXBG3zz9SzaPBtm4Fv91x,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,0.387,0.914,9,-10.101,1,0.0862,2.7e-06,0,0.258,0.556,154.455,spotify:track:4dXBG3zz9SzaPBtm4Fv91x,https://api.spotify.com/v1/tracks/4dXBG3zz9SzaPBtm4Fv91x,115600,nothot
2549,#40,DAVE MATTHEWS BAND,3ZvKtOsrrSJ3oIjm8Lilzd,https://open.spotify.com/artist/2TI7qyDE0QfyOlnbtfDo7L,0.243,0.375,0,-13.125,1,0.0388,0.855,5.47e-05,0.844,0.265,91.602,spotify:track:3ZvKtOsrrSJ3oIjm8Lilzd,https://api.spotify.com/v1/tracks/3ZvKtOsrrSJ3oIjm8Lilzd,239853,nothot
2550,Im Sleeping In A Submarine,Arcade Fire,4JR5LGTNNKiT4pQCx6iVrN,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB,0.402,0.616,4,-7.574,1,0.0309,0.0248,0.18,0.178,0.138,89.988,spotify:track:4JR5LGTNNKiT4pQCx6iVrN,https://api.spotify.com/v1/tracks/4JR5LGTNNKiT4pQCx6iVrN,167187,nothot
2551,Octavo Día,Shakira,4g5ucHrtIEM4LrIbrLo8Oz,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,0.505,0.663,2,-5.904,1,0.0341,0.308,5.79e-05,0.216,0.208,80.761,spotify:track:4g5ucHrtIEM4LrIbrLo8Oz,https://api.spotify.com/v1/tracks/4g5ucHrtIEM4LrIbrLo8Oz,271400,nothot
2552,Destiny,Zero 7,27ViQppP3LZPCJl2A0w9kp,https://open.spotify.com/artist/14H7ag1wpQOsPPQJOD6Dqr,0.63,0.576,7,-9.046,0,0.0304,0.217,0.686,0.129,0.471,138.009,spotify:track:27ViQppP3LZPCJl2A0w9kp,https://api.spotify.com/v1/tracks/27ViQppP3LZPCJl2A0w9kp,338280,nothot
2553,Romanticótico,Cuentos Borgeanos,6dTWXt0W4DPrNRnd5yyBdp,https://open.spotify.com/artist/159dqEoG4ZofiTrcmWEwBG,0.652,0.656,1,-5.363,0,0.0526,0.0462,4.32e-05,0.463,0.674,133.981,spotify:track:6dTWXt0W4DPrNRnd5yyBdp,https://api.spotify.com/v1/tracks/6dTWXt0W4DPrNRnd5yyBdp,131480,nothot
2554,Sly,Massive Attack,7IdsIcmcti4v5VXkCJ3ou7,https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X,0.609,0.305,11,-15.148,0,0.0278,0.0264,0.623,0.366,0.326,90.042,spotify:track:7IdsIcmcti4v5VXkCJ3ou7,https://api.spotify.com/v1/tracks/7IdsIcmcti4v5VXkCJ3ou7,324640,nothot
2555,Summertime,"DJ Jazzy Jeff, The Fresh Prince",20XdEFyaUR9C7aDIdq2OAd,https://open.spotify.com/artist/1mG23iQeR29Ojhq89D5gbh,0.677,0.539,7,-14.439,1,0.063,0.0455,1.84e-06,0.845,0.469,95.116,spotify:track:20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd,270973,nothot
2556,My Oh My,Aqua,5qHae17FUTpfL5BikapgIK,https://open.spotify.com/artist/6kBjAFKyd0he7LiA5GQ3Gz,0.717,0.845,2,-12.633,0,0.0341,0.134,0.000359,0.0934,0.962,132.999,spotify:track:5qHae17FUTpfL5BikapgIK,https://api.spotify.com/v1/tracks/5qHae17FUTpfL5BikapgIK,204640,nothot
2557,Beds Are Burning,Midnight Oil,1CtAzw53AIXKjAemxy4b1j,https://open.spotify.com/artist/72KyoXzp0NOQij6OcmZUxk,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,spotify:track:1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/tracks/1CtAzw53AIXKjAemxy4b1j,255680,nothot
2558,Neon Bible,Arcade Fire,4FqnaZALqOYyWediiaAToi,https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB,0.583,0.284,9,-19.127,1,0.1,0.909,0.468,0.0628,0.0474,86.789,spotify:track:4FqnaZALqOYyWediiaAToi,https://api.spotify.com/v1/tracks/4FqnaZALqOYyWediiaAToi,136640,nothot
2559,Green River,Creedence Clearwater Revival,11DjZQEZ69EXLo77HVj6yW,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,spotify:track:11DjZQEZ69EXLo77HVj6yW,https://api.spotify.com/v1/tracks/11DjZQEZ69EXLo77HVj6yW,154120,nothot
2560,"You Think I Aint Worth A Dollar, But I Feel Like A Millionaire",Queens Of The Stone Age,48OJGqiTSwiUmDwLpAlGZ6,https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn,0.507,0.86,0,-6.785,0,0.115,0.0199,0.0387,0.251,0.557,79.793,spotify:track:48OJGqiTSwiUmDwLpAlGZ6,https://api.spotify.com/v1/tracks/48OJGqiTSwiUmDwLpAlGZ6,192493,nothot
2561,Hey Ma,"Cam'Ron, Juelz Santana, Freekey Zeekey, Toya",4JGBFzdgko5YaoaY9kN6cS,https://open.spotify.com/artist/7iMvwE8qANp3aIfAGKEAwS,0.78,0.66,8,-5.645,1,0.367,0.0351,1.62e-06,0.321,0.952,90.389,spotify:track:4JGBFzdgko5YaoaY9kN6cS,https://api.spotify.com/v1/tracks/4JGBFzdgko5YaoaY9kN6cS,230666,nothot
2562,Ride The Lightning,Metallica,2O7UGwJPVlix15Wn4sa5vw,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.257,0.975,9,-6.128,1,0.175,6.07e-05,0.1,0.222,0.276,149.312,spotify:track:2O7UGwJPVlix15Wn4sa5vw,https://api.spotify.com/v1/tracks/2O7UGwJPVlix15Wn4sa5vw,396987,nothot
2563,I Love This Bar,Toby Keith,32jHB7W9b08OTorAqR0cJo,https://open.spotify.com/artist/2bA6fzP0lMAQ4kz6CF61w8,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,spotify:track:32jHB7W9b08OTorAqR0cJo,https://api.spotify.com/v1/tracks/32jHB7W9b08OTorAqR0cJo,335333,nothot
